seller_id;quantity;date
477;7;2021-06-15
233;10;2021-06-28
402;22;2021-06-20
187;13;2021-06-25
289;28;2021-06-06
322;2;2021-06-16
336;21;2021-06-18
11;24;2021-06-07
381;36;2021-06-23
353;10;2021-06-20
458;20;2021-06-20
33;46;2021-06-23
65;41;2021-06-14
70;67;2021-06-24
474;22;2021-06-01
427;12;2021-06-22
283;14;2021-06-05
67;5;2021-06-05
184;29;2021-06-10
373;14;2021-06-26
70;13;2021-06-18
196;37;2021-06-12
449;25;2021-06-11
38;20;2021-06-08
13;18;2021-06-27
464;9;2021-06-07
357;13;2021-06-25
126;7;2021-06-07
19;20;2021-06-26
466;32;2021-06-22
420;15;2021-06-13
131;14;2021-06-22
124;25;2021-06-19
45;18;2021-06-15
327;19;2021-06-15
328;31;2021-06-11
177;23;2021-06-20
1;4;2021-06-09
268;42;2021-06-21
23;25;2021-06-20
325;27;2021-06-09
232;54;2021-06-14
180;20;2021-06-22
363;21;2021-06-20
419;16;2021-06-13
300;14;2021-06-22
318;23;2021-06-25
3;30;2021-06-27
177;15;2021-06-24
389;19;2021-06-22
196;31;2021-06-24
202;46;2021-06-14
71;13;2021-06-04
369;11;2021-06-02
258;32;2021-06-18
12;36;2021-06-27
130;36;2021-06-23
269;18;2021-06-11
331;21;2021-06-02
328;20;2021-06-10
63;11;2021-06-09
204;27;2021-06-05
256;12;2021-06-09
301;21;2021-06-12
22;18;2021-06-27
181;11;2021-06-19
44;90;2021-06-13
248;15;2021-06-09
117;78;2021-06-14
150;11;2021-06-07
106;18;2021-06-08
447;15;2021-06-26
300;12;2021-06-01
140;10;2021-06-20
173;5;2021-06-08
238;56;2021-06-14
241;13;2021-06-17
124;24;2021-06-13
356;12;2021-06-26
475;12;2021-06-26
8;13;2021-06-10
220;16;2021-06-09
397;35;2021-06-11
171;27;2021-06-21
490;7;2021-06-06
236;13;2021-06-10
319;18;2021-06-27
47;13;2021-06-09
74;13;2021-06-27
8;8;2021-06-21
377;43;2021-06-24
449;14;2021-06-05
353;47;2021-06-14
430;19;2021-06-20
22;12;2021-06-15
12;8;2021-06-26
214;9;2021-06-11
388;14;2021-06-11
447;9;2021-06-05
50;14;2021-06-22
115;33;2021-06-15
318;34;2021-06-14
368;8;2021-06-28
181;70;2021-06-13
273;11;2021-06-17
230;8;2021-06-06
236;20;2021-06-28
161;8;2021-06-21
472;17;2021-06-16
265;32;2021-06-23
243;37;2021-06-24
234;14;2021-06-02
371;13;2021-06-13
359;25;2021-06-13
365;10;2021-06-26
4;21;2021-06-11
360;26;2021-06-16
195;18;2021-06-28
299;25;2021-06-06
167;3;2021-06-03
18;6;2021-06-22
66;14;2021-06-19
308;25;2021-06-08
253;16;2021-06-18
16;14;2021-06-15
68;17;2021-06-15
143;15;2021-06-25
94;96;2021-06-13
326;4;2021-06-26
147;7;2021-06-11
72;25;2021-06-28
241;49;2021-06-14
381;15;2021-06-02
184;11;2021-06-19
443;12;2021-06-17
294;14;2021-06-12
250;4;2021-06-11
409;18;2021-06-21
179;5;2021-06-18
312;10;2021-06-21
37;21;2021-06-17
493;11;2021-06-16
33;5;2021-06-08
150;20;2021-06-25
150;26;2021-06-26
218;30;2021-06-27
292;18;2021-06-01
360;31;2021-06-06
246;11;2021-06-19
32;13;2021-06-15
326;19;2021-06-15
159;10;2021-06-17
399;39;2021-06-14
227;32;2021-06-14
107;23;2021-06-11
7;8;2021-06-20
469;15;2021-06-23
216;19;2021-06-23
153;8;2021-06-17
81;9;2021-06-08
368;11;2021-06-25
230;10;2021-06-04
482;22;2021-06-14
375;14;2021-06-19
16;9;2021-06-17
251;8;2021-06-02
116;10;2021-06-27
323;12;2021-06-11
306;49;2021-06-24
356;8;2021-06-21
198;19;2021-06-12
98;24;2021-06-08
322;48;2021-06-23
144;9;2021-06-19
313;5;2021-06-20
172;10;2021-06-16
15;9;2021-06-04
379;3;2021-06-21
50;5;2021-06-15
298;11;2021-06-17
4;128;2021-06-23
129;5;2021-06-21
208;9;2021-06-10
446;16;2021-06-28
68;8;2021-06-21
464;8;2021-06-08
412;12;2021-06-15
400;22;2021-06-09
154;5;2021-06-01
40;19;2021-06-02
315;13;2021-06-25
176;12;2021-06-11
187;8;2021-06-18
131;27;2021-06-09
161;16;2021-06-10
322;12;2021-06-02
255;32;2021-06-26
22;28;2021-06-26
180;6;2021-06-16
307;53;2021-06-13
263;12;2021-06-21
469;16;2021-06-18
383;13;2021-06-05
394;18;2021-06-10
436;18;2021-06-22
20;23;2021-06-20
199;22;2021-06-18
43;20;2021-06-25
164;17;2021-06-22
295;22;2021-06-07
455;6;2021-06-26
151;15;2021-06-01
347;10;2021-06-21
183;21;2021-06-05
301;13;2021-06-22
206;8;2021-06-10
294;10;2021-06-16
224;53;2021-06-14
394;8;2021-06-03
382;11;2021-06-09
192;11;2021-06-03
249;18;2021-06-23
329;32;2021-06-14
146;11;2021-06-07
196;80;2021-06-14
314;33;2021-06-02
413;31;2021-06-15
318;5;2021-06-17
420;18;2021-06-06
259;5;2021-06-22
484;9;2021-06-08
425;21;2021-06-07
152;5;2021-06-07
317;11;2021-06-07
442;13;2021-06-06
202;14;2021-06-25
55;28;2021-06-08
132;13;2021-06-15
156;11;2021-06-04
419;16;2021-06-03
100;10;2021-06-16
175;32;2021-06-02
222;12;2021-06-26
114;30;2021-06-11
161;72;2021-06-14
359;9;2021-06-10
490;9;2021-06-18
406;14;2021-06-20
371;18;2021-06-27
83;22;2021-06-19
302;8;2021-06-03
35;22;2021-06-21
59;11;2021-06-18
328;19;2021-06-13
340;13;2021-06-22
281;28;2021-06-09
104;24;2021-06-09
294;13;2021-06-02
123;25;2021-06-28
248;11;2021-06-05
377;11;2021-06-09
249;29;2021-06-11
105;8;2021-06-04
278;35;2021-06-27
157;9;2021-06-16
99;12;2021-06-12
382;15;2021-06-19
474;24;2021-06-03
293;24;2021-06-28
211;12;2021-06-04
443;11;2021-06-16
106;16;2021-06-07
20;23;2021-06-06
318;21;2021-06-27
461;15;2021-06-01
418;15;2021-06-06
160;24;2021-06-20
172;13;2021-06-23
216;13;2021-06-20
123;26;2021-06-21
292;12;2021-06-10
238;14;2021-06-17
442;37;2021-06-14
306;33;2021-06-19
52;13;2021-06-08
215;29;2021-06-23
51;10;2021-06-17
328;8;2021-06-09
174;11;2021-06-27
67;33;2021-06-15
289;6;2021-06-07
64;36;2021-06-28
276;12;2021-06-04
234;21;2021-06-11
395;4;2021-06-17
194;39;2021-06-16
82;18;2021-06-26
8;19;2021-06-28
183;28;2021-06-14
329;20;2021-06-21
222;19;2021-06-20
96;9;2021-06-05
335;37;2021-06-14
141;14;2021-06-04
443;16;2021-06-23
389;26;2021-06-27
340;24;2021-06-18
148;4;2021-06-27
218;22;2021-06-02
171;9;2021-06-05
416;19;2021-06-20
99;14;2021-06-25
78;20;2021-06-16
124;10;2021-06-23
338;8;2021-06-14
67;10;2021-06-06
10;12;2021-06-17
103;21;2021-06-24
34;17;2021-06-07
12;16;2021-06-08
216;15;2021-06-04
486;26;2021-06-15
37;16;2021-06-16
464;22;2021-06-04
151;27;2021-06-24
146;10;2021-06-21
66;9;2021-06-26
255;27;2021-06-24
186;21;2021-06-03
152;74;2021-06-24
429;12;2021-06-04
311;7;2021-06-02
417;22;2021-06-15
462;9;2021-06-27
419;15;2021-06-09
352;5;2021-06-27
28;9;2021-06-16
396;12;2021-06-16
64;51;2021-06-23
76;22;2021-06-21
350;4;2021-06-04
468;5;2021-06-22
440;21;2021-06-26
76;5;2021-06-01
330;13;2021-06-06
93;15;2021-06-17
374;14;2021-06-19
222;7;2021-06-07
34;21;2021-06-21
427;14;2021-06-10
335;19;2021-06-04
266;22;2021-06-10
347;7;2021-06-04
183;8;2021-06-01
325;26;2021-06-02
301;18;2021-06-13
224;19;2021-06-03
212;20;2021-06-21
423;23;2021-06-24
237;10;2021-06-07
152;19;2021-06-17
119;13;2021-06-16
417;13;2021-06-18
17;20;2021-06-05
282;7;2021-06-13
40;16;2021-06-08
140;29;2021-06-14
234;14;2021-06-15
295;39;2021-06-24
296;12;2021-06-19
307;7;2021-06-09
173;11;2021-06-28
459;6;2021-06-12
431;14;2021-06-06
242;14;2021-06-17
151;11;2021-06-11
21;11;2021-06-25
162;11;2021-06-22
129;8;2021-06-13
48;119;2021-06-13
302;7;2021-06-01
12;116;2021-06-14
450;29;2021-06-03
345;24;2021-06-09
40;8;2021-06-01
441;12;2021-06-10
447;22;2021-06-12
245;12;2021-06-01
354;38;2021-06-24
169;14;2021-06-06
2;7;2021-06-07
22;19;2021-06-02
109;9;2021-06-26
176;16;2021-06-06
350;15;2021-06-25
467;24;2021-06-13
120;14;2021-06-25
491;39;2021-06-24
40;20;2021-06-06
119;13;2021-06-06
324;18;2021-06-20
176;16;2021-06-15
146;13;2021-06-01
343;10;2021-06-19
217;52;2021-06-13
229;8;2021-06-17
482;5;2021-06-05
394;25;2021-06-14
370;5;2021-06-04
336;7;2021-06-09
228;17;2021-06-08
325;16;2021-06-15
435;15;2021-06-21
216;25;2021-06-01
111;56;2021-06-14
116;10;2021-06-18
425;15;2021-06-15
101;14;2021-06-04
136;4;2021-06-04
377;16;2021-06-08
243;20;2021-06-18
26;13;2021-06-27
9;25;2021-06-21
253;17;2021-06-19
74;11;2021-06-07
2;9;2021-06-25
249;16;2021-06-01
217;36;2021-06-18
324;31;2021-06-23
206;18;2021-06-12
108;10;2021-06-02
480;7;2021-06-20
395;17;2021-06-22
402;8;2021-06-21
99;19;2021-06-23
295;15;2021-06-21
491;7;2021-06-20
325;8;2021-06-13
425;8;2021-06-23
249;50;2021-06-24
382;14;2021-06-26
31;12;2021-06-05
106;19;2021-06-09
89;7;2021-06-02
240;17;2021-06-15
351;8;2021-06-06
69;21;2021-06-19
295;18;2021-06-08
324;11;2021-06-05
413;23;2021-06-18
368;36;2021-06-14
13;11;2021-06-22
194;17;2021-06-21
67;11;2021-06-16
380;26;2021-06-01
21;26;2021-06-11
175;23;2021-06-16
475;7;2021-06-05
399;14;2021-06-20
195;24;2021-06-22
367;16;2021-06-15
42;19;2021-06-28
15;33;2021-06-15
384;12;2021-06-28
460;6;2021-06-11
274;14;2021-06-10
473;18;2021-06-11
350;13;2021-06-26
155;15;2021-06-18
8;30;2021-06-17
297;16;2021-06-19
27;25;2021-06-26
356;23;2021-06-02
442;14;2021-06-09
381;3;2021-06-04
161;31;2021-06-24
42;5;2021-06-02
363;8;2021-06-18
5;14;2021-06-09
381;24;2021-06-06
473;18;2021-06-16
182;19;2021-06-15
299;33;2021-06-24
50;80;2021-06-14
0;34;2021-06-25
60;14;2021-06-08
408;10;2021-06-25
30;110;2021-06-13
438;15;2021-06-11
281;29;2021-06-20
92;10;2021-06-22
278;31;2021-06-03
38;17;2021-06-02
490;22;2021-06-12
328;29;2021-06-14
306;27;2021-06-02
112;20;2021-06-21
356;26;2021-06-19
247;13;2021-06-25
72;13;2021-06-07
22;10;2021-06-19
195;12;2021-06-03
482;21;2021-06-02
101;25;2021-06-12
303;18;2021-06-22
181;21;2021-06-08
26;142;2021-06-13
67;9;2021-06-28
214;30;2021-06-01
478;20;2021-06-02
252;18;2021-06-10
370;20;2021-06-21
175;47;2021-06-23
7;17;2021-06-09
269;16;2021-06-15
287;35;2021-06-25
238;8;2021-06-07
305;15;2021-06-07
116;82;2021-06-24
383;31;2021-06-15
214;12;2021-06-27
226;28;2021-06-19
353;18;2021-06-22
310;33;2021-06-18
456;27;2021-06-09
104;15;2021-06-07
492;5;2021-06-01
34;15;2021-06-20
196;24;2021-06-01
421;31;2021-06-06
379;10;2021-06-18
495;24;2021-06-17
316;11;2021-06-26
348;47;2021-06-14
230;34;2021-06-23
284;26;2021-06-26
103;21;2021-06-20
27;17;2021-06-20
196;22;2021-06-28
338;18;2021-06-22
414;16;2021-06-01
419;10;2021-06-01
44;54;2021-06-23
337;57;2021-06-14
40;11;2021-06-21
163;23;2021-06-15
31;14;2021-06-18
260;41;2021-06-23
157;27;2021-06-25
196;22;2021-06-08
118;33;2021-06-23
49;10;2021-06-05
289;6;2021-06-19
354;5;2021-06-04
447;24;2021-06-04
76;14;2021-06-28
69;15;2021-06-07
158;24;2021-06-10
293;20;2021-06-19
360;15;2021-06-21
320;7;2021-06-22
212;48;2021-06-24
492;14;2021-06-04
187;28;2021-06-14
176;12;2021-06-26
383;28;2021-06-09
251;11;2021-06-09
272;19;2021-06-07
163;8;2021-06-20
378;27;2021-06-12
153;55;2021-06-23
43;14;2021-06-19
412;20;2021-06-27
104;12;2021-06-04
422;38;2021-06-23
239;19;2021-06-06
273;16;2021-06-16
75;10;2021-06-08
299;17;2021-06-18
235;10;2021-06-22
2;25;2021-06-19
12;30;2021-06-22
300;29;2021-06-12
316;22;2021-06-23
34;14;2021-06-05
373;10;2021-06-05
351;10;2021-06-23
396;29;2021-06-04
130;9;2021-06-15
310;22;2021-06-17
378;8;2021-06-05
220;14;2021-06-16
312;7;2021-06-25
356;9;2021-06-22
438;15;2021-06-05
354;10;2021-06-16
428;10;2021-06-12
391;4;2021-06-09
59;10;2021-06-21
289;11;2021-06-27
247;21;2021-06-13
387;20;2021-06-07
102;32;2021-06-26
171;5;2021-06-18
179;26;2021-06-07
292;11;2021-06-18
473;31;2021-06-06
258;11;2021-06-10
261;25;2021-06-21
160;22;2021-06-05
30;8;2021-06-22
295;52;2021-06-13
252;7;2021-06-28
204;23;2021-06-22
299;19;2021-06-05
101;12;2021-06-05
109;37;2021-06-23
325;12;2021-06-19
153;27;2021-06-21
307;18;2021-06-03
21;17;2021-06-13
283;25;2021-06-11
401;21;2021-06-12
141;15;2021-06-03
173;15;2021-06-09
193;13;2021-06-25
207;8;2021-06-02
330;18;2021-06-11
173;69;2021-06-13
190;17;2021-06-01
113;15;2021-06-17
178;15;2021-06-02
11;29;2021-06-28
372;30;2021-06-02
118;9;2021-06-10
462;10;2021-06-06
179;53;2021-06-13
353;17;2021-06-16
303;5;2021-06-18
457;10;2021-06-19
456;12;2021-06-02
407;15;2021-06-03
161;18;2021-06-20
134;23;2021-06-15
480;19;2021-06-01
91;10;2021-06-27
462;15;2021-06-19
353;7;2021-06-18
327;9;2021-06-16
322;27;2021-06-28
424;18;2021-06-01
282;22;2021-06-11
488;14;2021-06-12
274;8;2021-06-21
99;17;2021-06-05
121;74;2021-06-14
262;51;2021-06-14
431;21;2021-06-02
472;8;2021-06-12
4;14;2021-06-08
487;10;2021-06-13
472;15;2021-06-06
146;8;2021-06-14
71;12;2021-06-21
212;41;2021-06-09
48;9;2021-06-20
22;14;2021-06-20
20;11;2021-06-16
305;28;2021-06-18
381;20;2021-06-25
432;5;2021-06-27
237;14;2021-06-19
300;10;2021-06-19
235;76;2021-06-14
259;18;2021-06-05
334;23;2021-06-23
19;15;2021-06-01
352;16;2021-06-21
8;22;2021-06-08
76;37;2021-06-08
210;28;2021-06-06
124;14;2021-06-03
200;17;2021-06-12
363;15;2021-06-13
69;22;2021-06-21
293;7;2021-06-27
287;8;2021-06-18
388;11;2021-06-12
336;19;2021-06-13
294;25;2021-06-15
465;20;2021-06-04
75;12;2021-06-01
482;11;2021-06-27
3;37;2021-06-26
306;19;2021-06-06
312;33;2021-06-10
32;15;2021-06-11
45;34;2021-06-23
213;31;2021-06-24
170;18;2021-06-09
289;11;2021-06-10
388;12;2021-06-16
206;12;2021-06-15
232;39;2021-06-23
43;41;2021-06-23
365;26;2021-06-13
163;74;2021-06-13
378;14;2021-06-07
348;14;2021-06-27
221;8;2021-06-20
73;17;2021-06-27
25;21;2021-06-03
5;14;2021-06-05
234;10;2021-06-28
0;354;2021-06-23
78;21;2021-06-05
462;14;2021-06-16
407;14;2021-06-12
68;99;2021-06-13
324;16;2021-06-28
248;12;2021-06-19
226;24;2021-06-15
22;12;2021-06-22
438;24;2021-06-22
181;25;2021-06-15
367;23;2021-06-24
275;26;2021-06-21
292;35;2021-06-14
292;10;2021-06-09
249;30;2021-06-21
474;24;2021-06-02
285;10;2021-06-18
410;15;2021-06-28
91;17;2021-06-15
216;18;2021-06-12
434;14;2021-06-22
452;22;2021-06-28
209;14;2021-06-07
440;16;2021-06-15
39;9;2021-06-10
427;11;2021-06-17
473;19;2021-06-15
276;52;2021-06-14
101;35;2021-06-18
1;24;2021-06-08
6;19;2021-06-04
230;17;2021-06-16
6;20;2021-06-18
372;12;2021-06-13
214;12;2021-06-12
133;6;2021-06-06
402;20;2021-06-18
102;8;2021-06-10
403;18;2021-06-26
437;15;2021-06-18
92;18;2021-06-12
240;17;2021-06-19
163;58;2021-06-14
330;24;2021-06-02
155;12;2021-06-21
360;15;2021-06-24
404;21;2021-06-06
151;9;2021-06-19
241;16;2021-06-16
118;8;2021-06-07
134;19;2021-06-19
140;11;2021-06-15
272;4;2021-06-20
4;13;2021-06-19
397;10;2021-06-18
290;21;2021-06-07
437;16;2021-06-09
42;6;2021-06-26
344;44;2021-06-24
250;8;2021-06-27
375;12;2021-06-20
166;17;2021-06-19
183;15;2021-06-12
375;19;2021-06-12
90;13;2021-06-21
231;9;2021-06-18
420;24;2021-06-04
448;11;2021-06-10
169;20;2021-06-11
252;15;2021-06-12
158;20;2021-06-26
67;17;2021-06-10
277;22;2021-06-22
174;13;2021-06-12
24;3;2021-06-17
350;6;2021-06-05
193;20;2021-06-20
111;24;2021-06-05
337;9;2021-06-15
266;4;2021-06-11
248;54;2021-06-24
412;14;2021-06-11
10;22;2021-06-12
328;18;2021-06-17
77;9;2021-06-07
115;20;2021-06-19
9;34;2021-06-26
361;13;2021-06-08
0;40;2021-06-01
154;12;2021-06-20
35;11;2021-06-18
8;21;2021-06-22
20;34;2021-06-26
1;16;2021-06-21
66;11;2021-06-08
116;11;2021-06-07
163;11;2021-06-16
262;6;2021-06-19
376;12;2021-06-09
10;10;2021-06-15
222;10;2021-06-12
262;18;2021-06-10
353;14;2021-06-27
344;27;2021-06-21
136;27;2021-06-12
90;50;2021-06-23
86;21;2021-06-16
209;21;2021-06-12
48;24;2021-06-21
300;11;2021-06-09
490;24;2021-06-14
95;10;2021-06-16
386;40;2021-06-23
446;20;2021-06-25
55;10;2021-06-03
37;9;2021-06-01
93;7;2021-06-02
344;18;2021-06-17
251;7;2021-06-26
395;33;2021-06-23
426;11;2021-06-04
82;15;2021-06-19
36;18;2021-06-12
138;59;2021-06-23
247;23;2021-06-28
52;13;2021-06-26
218;17;2021-06-22
164;25;2021-06-08
385;29;2021-06-04
98;13;2021-06-16
89;20;2021-06-12
83;24;2021-06-12
198;10;2021-06-21
315;14;2021-06-04
186;21;2021-06-16
94;12;2021-06-25
114;21;2021-06-05
285;20;2021-06-12
275;20;2021-06-06
0;54;2021-06-16
152;13;2021-06-06
438;29;2021-06-24
4;8;2021-06-12
338;13;2021-06-07
398;42;2021-06-23
164;24;2021-06-21
427;22;2021-06-27
252;18;2021-06-03
234;15;2021-06-07
221;25;2021-06-16
265;60;2021-06-24
232;9;2021-06-26
102;30;2021-06-25
366;41;2021-06-14
365;8;2021-06-04
370;17;2021-06-20
197;16;2021-06-15
397;9;2021-06-01
221;10;2021-06-27
239;19;2021-06-15
164;15;2021-06-06
428;37;2021-06-23
72;19;2021-06-05
324;24;2021-06-15
234;17;2021-06-16
113;14;2021-06-22
242;14;2021-06-06
278;25;2021-06-21
126;14;2021-06-02
58;8;2021-06-18
304;12;2021-06-21
231;50;2021-06-13
153;9;2021-06-22
40;19;2021-06-28
93;7;2021-06-05
266;7;2021-06-19
28;22;2021-06-12
55;10;2021-06-27
85;86;2021-06-24
383;9;2021-06-10
100;32;2021-06-15
220;13;2021-06-28
333;29;2021-06-21
115;15;2021-06-09
0;32;2021-06-06
308;32;2021-06-01
13;17;2021-06-10
110;39;2021-06-14
477;25;2021-06-13
55;12;2021-06-04
263;11;2021-06-04
491;21;2021-06-27
9;8;2021-06-27
482;19;2021-06-04
107;43;2021-06-13
249;20;2021-06-07
471;10;2021-06-19
37;25;2021-06-28
151;24;2021-06-20
112;19;2021-06-10
274;16;2021-06-16
192;25;2021-06-13
148;11;2021-06-28
456;19;2021-06-26
172;15;2021-06-28
281;20;2021-06-10
169;11;2021-06-09
43;15;2021-06-20
198;26;2021-06-23
181;22;2021-06-16
393;32;2021-06-25
245;31;2021-06-16
390;17;2021-06-09
397;15;2021-06-08
401;23;2021-06-23
286;14;2021-06-25
87;30;2021-06-24
155;81;2021-06-13
182;40;2021-06-23
271;32;2021-06-25
27;67;2021-06-23
146;9;2021-06-05
142;20;2021-06-07
11;19;2021-06-16
347;20;2021-06-16
142;24;2021-06-18
451;18;2021-06-12
53;11;2021-06-15
66;22;2021-06-15
116;10;2021-06-10
102;6;2021-06-06
321;41;2021-06-21
458;13;2021-06-22
216;22;2021-06-08
103;18;2021-06-16
175;27;2021-06-14
193;35;2021-06-18
298;5;2021-06-18
418;11;2021-06-12
381;19;2021-06-08
27;19;2021-06-25
421;12;2021-06-12
457;9;2021-06-23
117;20;2021-06-18
350;17;2021-06-16
398;16;2021-06-13
258;16;2021-06-20
488;11;2021-06-01
287;8;2021-06-02
481;16;2021-06-19
307;16;2021-06-01
74;23;2021-06-19
212;20;2021-06-12
169;14;2021-06-08
98;19;2021-06-04
392;7;2021-06-20
279;9;2021-06-17
261;9;2021-06-17
149;57;2021-06-13
333;10;2021-06-18
319;24;2021-06-13
280;16;2021-06-09
309;22;2021-06-05
22;8;2021-06-09
197;13;2021-06-09
414;12;2021-06-03
202;16;2021-06-26
203;14;2021-06-07
205;12;2021-06-11
346;21;2021-06-15
179;60;2021-06-24
314;26;2021-06-12
1;9;2021-06-01
297;6;2021-06-12
122;37;2021-06-23
164;15;2021-06-28
5;5;2021-06-02
290;18;2021-06-18
165;11;2021-06-11
95;12;2021-06-17
190;15;2021-06-06
6;16;2021-06-06
415;34;2021-06-23
179;26;2021-06-26
477;12;2021-06-22
428;30;2021-06-24
156;10;2021-06-12
313;17;2021-06-14
341;34;2021-06-14
183;17;2021-06-15
299;19;2021-06-08
320;14;2021-06-14
297;17;2021-06-28
288;5;2021-06-25
173;26;2021-06-04
88;25;2021-06-16
301;18;2021-06-09
87;36;2021-06-26
215;25;2021-06-15
137;13;2021-06-09
421;11;2021-06-19
338;14;2021-06-12
387;18;2021-06-21
311;14;2021-06-06
323;12;2021-06-17
154;8;2021-06-21
353;18;2021-06-02
214;60;2021-06-24
306;29;2021-06-01
68;13;2021-06-05
378;42;2021-06-24
460;26;2021-06-17
224;24;2021-06-10
199;5;2021-06-09
279;49;2021-06-14
256;30;2021-06-23
3;21;2021-06-04
222;8;2021-06-25
219;11;2021-06-02
326;21;2021-06-18
209;17;2021-06-26
291;24;2021-06-04
392;12;2021-06-19
290;8;2021-06-04
330;9;2021-06-26
15;175;2021-06-13
59;25;2021-06-03
332;20;2021-06-18
104;20;2021-06-05
361;9;2021-06-27
267;48;2021-06-14
410;6;2021-06-01
147;9;2021-06-06
234;12;2021-06-13
231;23;2021-06-21
127;19;2021-06-15
291;22;2021-06-21
161;21;2021-06-06
186;40;2021-06-24
471;4;2021-06-07
493;18;2021-06-23
421;22;2021-06-03
163;3;2021-06-28
382;22;2021-06-23
205;22;2021-06-07
137;20;2021-06-27
369;36;2021-06-24
254;12;2021-06-18
440;22;2021-06-18
305;25;2021-06-21
239;23;2021-06-01
176;9;2021-06-02
246;25;2021-06-26
3;12;2021-06-07
295;25;2021-06-12
48;13;2021-06-11
436;12;2021-06-12
392;6;2021-06-06
396;18;2021-06-17
447;24;2021-06-11
185;73;2021-06-13
318;13;2021-06-02
66;8;2021-06-07
1;16;2021-06-03
380;22;2021-06-15
164;37;2021-06-12
277;20;2021-06-16
348;15;2021-06-20
304;23;2021-06-01
211;16;2021-06-08
13;90;2021-06-14
161;29;2021-06-23
32;20;2021-06-27
128;24;2021-06-26
150;63;2021-06-13
67;104;2021-06-14
169;11;2021-06-03
128;36;2021-06-23
177;13;2021-06-22
72;10;2021-06-21
43;25;2021-06-05
223;11;2021-06-08
44;14;2021-06-06
311;49;2021-06-14
24;37;2021-06-08
450;16;2021-06-02
58;5;2021-06-11
444;17;2021-06-20
319;15;2021-06-28
367;18;2021-06-10
4;19;2021-06-03
13;12;2021-06-06
87;10;2021-06-04
48;47;2021-06-23
404;11;2021-06-01
110;23;2021-06-23
204;20;2021-06-23
88;17;2021-06-20
57;28;2021-06-27
11;19;2021-06-25
156;11;2021-06-11
232;10;2021-06-05
217;35;2021-06-23
295;15;2021-06-02
6;21;2021-06-08
454;25;2021-06-20
401;23;2021-06-15
41;7;2021-06-06
405;16;2021-06-07
323;20;2021-06-28
134;11;2021-06-06
12;20;2021-06-07
235;18;2021-06-17
45;18;2021-06-21
7;18;2021-06-06
390;12;2021-06-28
255;70;2021-06-23
43;8;2021-06-21
281;13;2021-06-17
341;16;2021-06-28
108;27;2021-06-19
397;10;2021-06-16
13;18;2021-06-17
445;9;2021-06-12
287;6;2021-06-08
391;4;2021-06-03
29;17;2021-06-03
91;11;2021-06-20
175;16;2021-06-19
458;12;2021-06-26
37;94;2021-06-14
350;7;2021-06-11
28;116;2021-06-24
289;21;2021-06-22
14;7;2021-06-05
441;25;2021-06-13
88;9;2021-06-06
211;7;2021-06-19
432;12;2021-06-11
183;5;2021-06-03
371;8;2021-06-21
53;13;2021-06-16
21;52;2021-06-23
418;18;2021-06-11
30;11;2021-06-07
428;12;2021-06-26
282;62;2021-06-24
237;21;2021-06-11
121;10;2021-06-18
52;17;2021-06-12
353;27;2021-06-24
325;16;2021-06-06
263;21;2021-06-20
146;15;2021-06-27
85;15;2021-06-12
190;67;2021-06-24
321;7;2021-06-25
440;16;2021-06-04
213;30;2021-06-13
352;39;2021-06-24
297;37;2021-06-10
449;19;2021-06-23
205;20;2021-06-17
370;9;2021-06-28
350;20;2021-06-02
145;23;2021-06-23
149;73;2021-06-24
384;45;2021-06-24
270;23;2021-06-28
309;17;2021-06-21
183;8;2021-06-10
368;25;2021-06-07
316;6;2021-06-07
298;19;2021-06-08
152;12;2021-06-12
37;29;2021-06-27
265;11;2021-06-28
323;11;2021-06-25
363;13;2021-06-21
170;10;2021-06-12
121;22;2021-06-10
258;29;2021-06-01
41;6;2021-06-09
15;20;2021-06-26
55;25;2021-06-26
317;10;2021-06-20
412;19;2021-06-18
243;37;2021-06-14
295;19;2021-06-19
19;120;2021-06-24
195;12;2021-06-07
179;17;2021-06-25
372;16;2021-06-22
164;12;2021-06-05
205;11;2021-06-19
56;28;2021-06-26
123;17;2021-06-22
436;11;2021-06-28
220;7;2021-06-22
460;13;2021-06-18
473;16;2021-06-04
130;16;2021-06-01
295;8;2021-06-27
484;13;2021-06-21
116;11;2021-06-08
202;17;2021-06-20
255;14;2021-06-05
393;18;2021-06-07
124;19;2021-06-15
18;34;2021-06-01
389;27;2021-06-13
306;9;2021-06-26
138;10;2021-06-17
231;13;2021-06-03
339;8;2021-06-16
401;14;2021-06-16
437;19;2021-06-07
316;22;2021-06-12
405;9;2021-06-15
303;14;2021-06-21
46;11;2021-06-05
372;29;2021-06-11
4;18;2021-06-17
256;18;2021-06-11
382;10;2021-06-02
62;115;2021-06-14
245;15;2021-06-08
434;22;2021-06-15
260;13;2021-06-03
54;8;2021-06-26
145;12;2021-06-09
245;12;2021-06-15
68;13;2021-06-24
492;35;2021-06-02
435;40;2021-06-24
75;21;2021-06-15
407;6;2021-06-18
427;13;2021-06-04
475;12;2021-06-25
197;7;2021-06-11
175;20;2021-06-25
245;10;2021-06-09
86;17;2021-06-25
72;19;2021-06-16
432;8;2021-06-23
29;16;2021-06-21
308;31;2021-06-21
352;12;2021-06-19
105;6;2021-06-06
81;21;2021-06-25
76;20;2021-06-03
310;47;2021-06-14
400;19;2021-06-21
249;16;2021-06-08
32;15;2021-06-25
297;17;2021-06-03
