item_id,title,category_id,name
392298,Sony smart watch 2,36,Личные вещи|Часы и украшения|Часы
72688,Шезлонг детский BrightStarts,34,Личные вещи|Товары для детей и игрушки|Детская мебель
446639,Ковер шерстяной тканый,27,Для дома и дачи|Мебель и интерьер|Текстиль и ковры
253651,Sony J3 оригинальный,11,Бытовая электроника|Телефоны|Sony
34714,Чайный набор Olaff. Новый,20,Для дома и дачи|Посуда и товары для кухни|Посуда
172317,"Ibanez sr755, 2001 г. в., Япония",50,Хобби и отдых|Музыкальные инструменты|Гитары и другие струнные
76050,Мобильный телефон texet TM-512R Black,6,Бытовая электроника|Телефоны|Другие марки
87314,Арматура 8мм бухта(моток),15,Для дома и дачи|Ремонт и строительство|Стройматериалы
302343,"Heavy rain, gran turismo 5, twisted metal (скрежет",8,"Бытовая электроника|Игры, приставки и программы|Игры для приставок"
316478,Пуховик,33,"Личные вещи|Одежда, обувь, аксессуары|Женская одежда|Верхняя одежда"
