user_id,category_id,category_name,subcategory_id,subcategory_name,param1,param2,param3,param1_microcat_id,param2_microcat_id,param3_microcat_id
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,28,Личные вещи,47,Товары для детей и игрушки,Игрушки,,,5428.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192408,7,Хобби и отдых,37,Коллекционирование,Модели,,,1753.0,,
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Джинсы,36,3285.0,2105.0,5170.0
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,50–52 (XL),3285.0,5739.0,330.0
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Джинсы,38,3285.0,2105.0,6509.0
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Аксессуары,,,2867.0,,
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Верхняя одежда,46–48 (M),3285.0,5739.0,3779.0
154192589,28,Личные вещи,22,"Одежда, обувь, аксессуары",Мужская одежда,Джинсы,Без размера,3285.0,2105.0,2618.0
154192883,55,Для бизнеса,500001,Готовый бизнес,Интернет-магазин,,,420.0,,
154192883,250002,Услуги,250005,Предложение услуг,"Красота, здоровье",Другое,,568.0,80720750012.0,
154192528,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154192528,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154192528,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154192528,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154192528,17,Бытовая электроника,13,"Игры, приставки и программы",Игры для приставок,,,5884.0,,
154192528,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154192943,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154192943,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154193143,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154193143,250002,Услуги,250005,Предложение услуг,Деловые услуги,Набор и коррекция текста,,3502.0,5295.0,
154193544,250002,Услуги,250005,Предложение услуг,Другое,,,340.0,,
154193755,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154193316,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154193316,17,Бытовая электроника,26,Аудио и видео,Наушники,,,3003.0,,
154193316,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154193316,250003,Работа,250004,Резюме,"Туризм, рестораны",,,5144.0,,
154193586,17,Бытовая электроника,41,Телефоны,Xiaomi,,,10750009.0,,
154193586,17,Бытовая электроника,41,Телефоны,Nokia,,,2823.0,,
154193586,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154193586,17,Бытовая электроника,44,Фототехника,Оборудование и аксессуары,,,3907.0,,
154193586,17,Бытовая электроника,25,Планшеты и электронные книги,Электронные книги,,,3855.0,,
154193586,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154193624,17,Бытовая электроника,41,Телефоны,iPhone,,,7315.0,,
154193624,28,Личные вещи,11,Часы и украшения,Ювелирные изделия,,,6372.0,,
154193850,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154193850,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154193850,17,Бытовая электроника,44,Фототехника,Зеркальные фотоаппараты,,,3092.0,,
154194271,250003,Работа,250004,Резюме,"Без опыта, студенты",,,2179.0,,
154195664,28,Личные вещи,11,Часы и украшения,Часы,,,4938.0,,
154195664,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
154195964,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154195964,17,Бытовая электроника,41,Телефоны,Samsung,,,3549.0,,
154194521,250003,Работа,250004,Резюме,"Без опыта, студенты",Неполный день,,2179.0,3182.0,
154194521,17,Бытовая электроника,13,"Игры, приставки и программы",Игровые приставки,,,1353.0,,
